participant_id,Label,GrayVol,SurfArea,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
66600079,rh_posteriorcingulate,3315.0,1056.0,2.704,0.832,0.13,0.029,18.0,2.0
66600079,rh_precentral,17195.0,6118.0,2.414,0.518,0.123,0.027,95.0,8.9
66600079,rh_precuneus,13525.0,4469.0,2.816,0.702,0.14,0.033,102.0,8.2
66600079,rh_rostralanteriorcingulate,1755.0,422.0,3.077,0.755,0.109,0.027,5.0,0.5
66600079,rh_rostralmiddlefrontal,19435.0,6321.0,2.437,0.608,0.145,0.037,178.0,12.6
66600079,rh_superiorfrontal,27217.0,8004.0,2.684,0.686,0.14,0.036,166.0,15.2
66600079,rh_superiorparietal,21514.0,7524.0,2.311,0.594,0.132,0.033,177.0,13.6
66600079,rh_superiortemporal,14003.0,4860.0,2.568,0.732,0.134,0.036,99.0,10.7
66600079,rh_supramarginal,12593.0,4757.0,2.422,0.712,0.134,0.038,112.0,11.4
66600079,rh_frontalpole,1724.0,399.0,2.993,0.765,0.23,0.072,13.0,1.4
66600079,rh_temporalpole,3477.0,679.0,3.637,0.881,0.191,0.065,20.0,2.0
66600079,rh_transversetemporal,1373.0,435.0,2.745,0.379,0.138,0.034,9.0,0.8
66600079,rh_insula,7634.0,2131.0,3.336,0.774,0.122,0.032,27.0,4.0
66600080,lh_bankssts,2178.0,832.0,2.734,0.446,0.107,0.023,9.0,1.2
66600080,lh_caudalanteriorcingulate,1839.0,619.0,2.597,0.725,0.109,0.026,10.0,0.9
66600080,lh_caudalmiddlefrontal,6439.0,2222.0,2.464,0.593,0.141,0.042,61.0,5.2
66600080,lh_cuneus,5027.0,1896.0,2.263,0.527,0.153,0.045,42.0,4.3
66600080,lh_entorhinal,1374.0,318.0,2.752,0.894,0.153,0.055,5.0,0.8
66600080,lh_fusiform,9654.0,3015.0,2.839,0.597,0.152,0.039,66.0,6.8
66600080,lh_inferiorparietal,15372.0,4434.0,2.875,0.591,0.143,0.034,105.0,8.4
66600080,lh_inferiortemporal,12760.0,3322.0,2.965,0.719,0.149,0.042,67.0,8.1
66600080,lh_isthmuscingulate,4059.0,1216.0,2.864,0.859,0.132,0.035,21.0,2.3
66600080,lh_lateraloccipital,15167.0,5550.0,2.397,0.68,0.161,0.042,139.0,12.6
66600080,lh_lateralorbitofrontal,10726.0,2651.0,3.317,0.684,0.143,0.04,50.0,5.8
66600080,lh_lingual,8169.0,3285.0,2.391,0.615,0.179,0.049,75.0,8.6
66600080,lh_medialorbitofrontal,6352.0,2045.0,2.75,0.621,0.137,0.039,47.0,4.4
66600080,lh_middletemporal,11590.0,2819.0,2.998,0.721,0.139,0.036,63.0,5.7
66600080,lh_parahippocampal,2435.0,831.0,2.508,0.791,0.125,0.042,12.0,1.9
66600080,lh_paracentral,3432.0,1191.0,2.524,0.565,0.137,0.036,21.0,2.3
66600080,lh_parsopercularis,7092.0,2011.0,2.876,0.581,0.121,0.029,33.0,2.8
66600080,lh_parsorbitalis,3545.0,778.0,3.021,0.834,0.153,0.036,18.0,1.4
66600080,lh_parstriangularis,5011.0,1430.0,2.895,0.644,0.123,0.032,28.0,2.3
66600080,lh_pericalcarine,3503.0,1836.0,1.948,0.551,0.164,0.045,41.0,4.7
66600080,lh_postcentral,9828.0,2913.0,2.71,0.621,0.141,0.036,63.0,5.9
66600080,lh_posteriorcingulate,3740.0,1199.0,2.815,0.811,0.123,0.03,21.0,1.9
66600080,lh_precentral,13964.0,4743.0,2.428,0.737,0.15,0.041,87.0,11.4
66600080,lh_precuneus,13019.0,3854.0,2.809,0.599,0.138,0.032,69.0,7.3
66600080,lh_rostralanteriorcingulate,3195.0,912.0,3.149,0.69,0.127,0.033,18.0,2.0
66600080,lh_rostralmiddlefrontal,20583.0,6469.0,2.591,0.726,0.14,0.036,140.0,12.8
66600080,lh_superiorfrontal,28833.0,8461.0,2.804,0.762,0.138,0.04,139.0,17.2
66600080,lh_superiorparietal,12098.0,4231.0,2.529,0.543,0.142,0.035,94.0,8.7
66600080,lh_superiortemporal,17675.0,4768.0,3.035,0.652,0.136,0.035,97.0,9.3
66600080,lh_supramarginal,14277.0,3763.0,3.032,0.608,0.137,0.032,80.0,7.0
66600080,lh_frontalpole,1887.0,375.0,3.386,0.948,0.241,0.07,12.0,1.1
66600080,lh_temporalpole,3081.0,567.0,3.616,0.824,0.189,0.057,15.0,1.5
66600080,lh_transversetemporal,2053.0,664.0,2.711,0.461,0.164,0.05,15.0,1.8
66600080,lh_insula,7876.0,2337.0,3.336,0.845,0.125,0.037,35.0,5.0
66600080,rh_bankssts,2730.0,905.0,2.839,0.545,0.112,0.026,11.0,1.2
66600080,rh_caudalanteriorcingulate,2468.0,771.0,2.482,0.978,0.124,0.031,14.0,1.3
66600080,rh_caudalmiddlefrontal,5339.0,1983.0,2.367,0.54,0.126,0.034,33.0,4.1
66600080,rh_cuneus,5103.0,1864.0,2.32,0.565,0.155,0.041,44.0,4.0
66600080,rh_entorhinal,1409.0,342.0,3.027,0.811,0.175,0.057,5.0,1.0
66600080,rh_fusiform,8968.0,2826.0,2.816,0.63,0.14,0.039,68.0,6.7
66600080,rh_inferiorparietal,17153.0,4853.0,2.693,0.726,0.139,0.034,100.0,9.6
66600080,rh_inferiortemporal,12462.0,3215.0,2.936,0.774,0.16,0.045,74.0,7.2
66600080,rh_isthmuscingulate,3301.0,966.0,2.835,0.91,0.142,0.04,20.0,2.4
66600080,rh_lateraloccipital,13768.0,4916.0,2.357,0.678,0.162,0.041,108.0,11.3
66600080,rh_lateralorbitofrontal,9475.0,2598.0,3.108,0.696,0.147,0.044,48.0,6.0
66600080,rh_lingual,9838.0,4093.0,2.358,0.65,0.163,0.045,89.0,9.2
66600080,rh_medialorbitofrontal,7535.0,2158.0,2.896,0.815,0.137,0.042,43.0,4.5
66600080,rh_middletemporal,14326.0,3431.0,2.974,0.738,0.14,0.039,74.0,7.1
66600080,rh_parahippocampal,2071.0,792.0,2.348,0.534,0.096,0.031,8.0,1.3
66600080,rh_paracentral,5225.0,1564.0,2.709,0.539,0.149,0.04,34.0,3.6
66600080,rh_parsopercularis,7075.0,2045.0,2.668,0.702,0.135,0.036,42.0,4.0
66600080,rh_parsorbitalis,4394.0,995.0,3.016,0.788,0.175,0.04,24.0,2.3
66600080,rh_parstriangularis,6135.0,1868.0,2.591,0.613,0.139,0.036,55.0,3.8
66600080,rh_pericalcarine,3421.0,1967.0,1.829,0.555,0.141,0.038,37.0,4.2
66600080,rh_postcentral,9551.0,3119.0,2.562,0.659,0.148,0.037,106.0,7.1
66600080,rh_posteriorcingulate,3624.0,1146.0,2.695,0.87,0.135,0.037,21.0,2.5
66600080,rh_precentral,12281.0,4379.0,2.303,0.71,0.137,0.035,85.0,9.0
66600080,rh_precuneus,11260.0,3491.0,2.885,0.59,0.129,0.027,58.0,5.8
66600080,rh_rostralanteriorcingulate,2403.0,594.0,3.032,0.798,0.134,0.037,11.0,1.1
66600080,rh_rostralmiddlefrontal,21215.0,6442.0,2.651,0.716,0.148,0.041,153.0,15.2
66600080,rh_superiorfrontal,25113.0,7777.0,2.63,0.715,0.142,0.042,150.0,16.8
66600080,rh_superiorparietal,13656.0,4533.0,2.512,0.576,0.126,0.03,122.0,8.0
66600080,rh_superiortemporal,15161.0,4091.0,2.951,0.695,0.132,0.033,75.0,8.2
66600080,rh_supramarginal,9682.0,2734.0,2.827,0.664,0.128,0.034,67.0,5.0
66600080,rh_frontalpole,1994.0,402.0,3.169,0.75,0.181,0.055,15.0,1.1
66600080,rh_temporalpole,2464.0,476.0,3.502,0.716,0.204,0.071,19.0,1.6
66600080,rh_transversetemporal,1321.0,517.0,2.593,0.563,0.19,0.053,15.0,1.6
66600080,rh_insula,7342.0,2135.0,3.389,0.805,0.132,0.039,54.0,4.7
66600081,lh_bankssts,3648.0,1224.0,3.044,0.499,0.106,0.02,12.0,1.6
66600081,lh_caudalanteriorcingulate,2112.0,609.0,2.652,1.006,0.123,0.031,10.0,1.0
66600081,lh_caudalmiddlefrontal,6826.0,1831.0,2.815,0.722,0.119,0.028,25.0,2.7
66600081,lh_cuneus,3203.0,1331.0,2.213,0.607,0.154,0.042,31.0,3.2
66600081,lh_entorhinal,1529.0,285.0,3.645,0.742,0.132,0.032,4.0,0.6
66600081,lh_fusiform,11749.0,3331.0,3.006,0.577,0.127,0.033,63.0,5.6
66600081,lh_inferiorparietal,20338.0,5681.0,2.923,0.642,0.139,0.033,133.0,10.8
66600081,lh_inferiortemporal,13502.0,3684.0,2.941,0.786,0.139,0.04,78.0,8.2
66600081,lh_isthmuscingulate,3777.0,1142.0,2.629,1.027,0.126,0.029,23.0,2.0
66600081,lh_lateraloccipital,12916.0,5042.0,2.192,0.712,0.143,0.038,115.0,11.2
66600081,lh_lateralorbitofrontal,9195.0,2492.0,3.053,0.621,0.136,0.036,59.0,5.1
66600081,lh_lingual,6841.0,2769.0,2.287,0.568,0.144,0.037,57.0,5.9
66600081,lh_medialorbitofrontal,5599.0,1690.0,2.662,0.725,0.13,0.036,36.0,3.3
66600081,lh_middletemporal,16016.0,3548.0,3.278,0.752,0.132,0.032,67.0,6.4
66600081,lh_parahippocampal,2473.0,786.0,2.643,0.68,0.094,0.029,10.0,1.2
66600081,lh_paracentral,3722.0,1113.0,2.821,0.603,0.137,0.033,18.0,2.0
66600081,lh_parsopercularis,6162.0,1751.0,2.75,0.594,0.117,0.032,40.0,2.7
66600081,lh_parsorbitalis,3437.0,625.0,3.522,0.797,0.168,0.048,14.0,1.5
66600081,lh_parstriangularis,5322.0,1370.0,2.823,0.729,0.137,0.034,27.0,2.4
66600081,lh_pericalcarine,2001.0,1211.0,1.833,0.56,0.124,0.027,14.0,2.1
66600081,lh_postcentral,12379.0,4121.0,2.423,0.688,0.124,0.032,76.0,7.5
66600081,lh_posteriorcingulate,3246.0,1106.0,2.513,0.857,0.13,0.03,20.0,1.8
66600081,lh_precentral,14750.0,4483.0,2.689,0.667,0.122,0.029,62.0,7.3
66600081,lh_precuneus,11221.0,3515.0,2.747,0.629,0.131,0.034,62.0,7.3
66600081,lh_rostralanteriorcingulate,2225.0,632.0,3.02,0.659,0.121,0.033,11.0,1.1
66600081,lh_rostralmiddlefrontal,16802.0,4799.0,2.728,0.733,0.127,0.031,95.0,7.6
66600081,lh_superiorfrontal,27631.0,6640.0,3.042,0.759,0.137,0.038,123.0,12.1
66600081,lh_superiorparietal,17764.0,5673.0,2.571,0.577,0.128,0.029,109.0,9.1
66600081,lh_superiortemporal,14676.0,3922.0,3.029,0.672,0.113,0.027,61.0,6.4
66600081,lh_supramarginal,15901.0,4372.0,2.949,0.683,0.134,0.031,84.0,7.6
66600081,lh_frontalpole,1571.0,302.0,3.298,0.782,0.188,0.065,8.0,1.1
66600081,lh_temporalpole,3062.0,468.0,3.817,0.67,0.166,0.048,13.0,0.9
66600081,lh_transversetemporal,1382.0,460.0,2.676,0.508,0.146,0.038,10.0,0.9
66600081,lh_insula,7700.0,2057.0,3.518,0.868,0.142,0.043,32.0,5.8
66600081,rh_bankssts,2954.0,1056.0,2.887,0.442,0.105,0.022,10.0,1.6
66600081,rh_caudalanteriorcingulate,2111.0,669.0,2.39,0.948,0.115,0.022,11.0,0.9
66600081,rh_caudalmiddlefrontal,4855.0,1432.0,2.738,0.658,0.117,0.027,22.0,1.7
66600081,rh_cuneus,3363.0,1405.0,2.196,0.549,0.159,0.044,28.0,3.5
66600081,rh_entorhinal,2066.0,346.0,3.639,0.82,0.139,0.049,6.0,0.9
66600081,rh_fusiform,9557.0,2842.0,2.979,0.526,0.124,0.028,49.0,4.4
66600081,rh_inferiorparietal,24683.0,7049.0,2.79,0.681,0.13,0.033,150.0,13.4
66600081,rh_inferiortemporal,11952.0,3448.0,2.74,0.842,0.149,0.043,79.0,7.8
66600081,rh_isthmuscingulate,3089.0,1001.0,2.458,1.05,0.117,0.03,19.0,1.9
66600081,rh_lateraloccipital,11882.0,4638.0,2.264,0.668,0.145,0.04,107.0,10.3
66600081,rh_lateralorbitofrontal,8027.0,2114.0,3.066,0.712,0.139,0.041,45.0,4.7
66600081,rh_lingual,7071.0,2698.0,2.395,0.681,0.145,0.044,53.0,7.0
66600081,rh_medialorbitofrontal,6043.0,1714.0,2.894,0.776,0.14,0.036,44.0,3.1
66600081,rh_middletemporal,16495.0,4049.0,3.042,0.918,0.147,0.04,104.0,9.7
66600081,rh_parahippocampal,2054.0,651.0,2.711,0.588,0.084,0.019,7.0,0.7
66600081,rh_paracentral,3865.0,1236.0,2.724,0.597,0.132,0.032,17.0,2.1
66600081,rh_parsopercularis,3859.0,1118.0,2.764,0.587,0.11,0.026,21.0,1.4
66600081,rh_parsorbitalis,3745.0,811.0,3.059,0.923,0.15,0.044,18.0,1.6
66600081,rh_parstriangularis,5519.0,1549.0,2.67,0.759,0.118,0.026,30.0,2.0
66600081,rh_pericalcarine,2000.0,1294.0,1.782,0.556,0.141,0.038,20.0,2.7
66600081,rh_postcentral,12771.0,4171.0,2.497,0.696,0.122,0.03,68.0,7.3
66600081,rh_posteriorcingulate,4043.0,1311.0,2.608,0.887,0.134,0.031,28.0,2.3
66600081,rh_precentral,14805.0,4431.0,2.79,0.653,0.118,0.028,59.0,6.7
66600081,rh_precuneus,12959.0,4260.0,2.78,0.601,0.125,0.028,68.0,6.2
66600081,rh_rostralanteriorcingulate,2045.0,493.0,3.091,0.922,0.149,0.039,10.0,0.9
66600081,rh_rostralmiddlefrontal,17674.0,5252.0,2.603,0.765,0.139,0.038,114.0,11.4
66600081,rh_superiorfrontal,26857.0,6308.0,3.083,0.801,0.136,0.035,118.0,10.8
66600081,rh_superiorparietal,17647.0,5635.0,2.593,0.576,0.128,0.03,107.0,9.6
66600081,rh_superiortemporal,15178.0,3921.0,3.062,0.672,0.112,0.026,58.0,6.1
66600081,rh_supramarginal,14968.0,4223.0,2.927,0.642,0.138,0.033,103.0,8.3
66600081,rh_frontalpole,1643.0,338.0,3.02,0.787,0.173,0.043,10.0,0.6
66600081,rh_temporalpole,2552.0,435.0,3.837,0.561,0.196,0.064,11.0,1.3
66600081,rh_transversetemporal,1060.0,362.0,2.826,0.411,0.163,0.038,7.0,0.7
66600081,rh_insula,7596.0,2067.0,3.407,0.796,0.123,0.035,27.0,4.5
66600082,lh_bankssts,2138.0,814.0,2.657,0.379,0.107,0.022,7.0,1.1
66600082,lh_caudalanteriorcingulate,2600.0,727.0,2.735,1.027,0.149,0.042,16.0,1.5
66600082,lh_caudalmiddlefrontal,6490.0,1742.0,2.838,0.722,0.121,0.03,23.0,3.0
66600082,lh_cuneus,4027.0,1571.0,2.3,0.489,0.149,0.039,36.0,3.1
66600082,lh_entorhinal,2324.0,393.0,3.64,0.87,0.134,0.046,8.0,0.8
66600082,lh_fusiform,13096.0,3494.0,3.043,0.617,0.131,0.033,62.0,5.9
66600082,lh_inferiorparietal,19067.0,5599.0,2.798,0.592,0.132,0.033,121.0,9.9
66600082,lh_inferiortemporal,15305.0,3604.0,3.157,0.732,0.143,0.039,68.0,7.1
66600082,lh_isthmuscingulate,3951.0,1264.0,2.529,0.97,0.121,0.029,23.0,1.9
66600082,lh_lateraloccipital,18255.0,6462.0,2.365,0.68,0.146,0.038,138.0,13.0
66600082,lh_lateralorbitofrontal,9986.0,2511.0,3.212,0.67,0.139,0.037,39.0,4.8
66600082,lh_lingual,8231.0,3134.0,2.335,0.634,0.149,0.038,65.0,6.2
66600082,lh_medialorbitofrontal,6829.0,1818.0,2.94,0.817,0.143,0.044,47.0,4.3
66600082,lh_middletemporal,13784.0,3152.0,3.161,0.727,0.135,0.035,60.0,5.5
66600082,lh_parahippocampal,2688.0,703.0,3.107,0.73,0.104,0.027,8.0,0.9
66600082,lh_paracentral,3128.0,1105.0,2.522,0.47,0.115,0.028,13.0,1.7
66600082,lh_parsopercularis,6743.0,1895.0,2.943,0.559,0.128,0.031,34.0,3.1
66600082,lh_parsorbitalis,2943.0,678.0,2.913,0.892,0.195,0.087,26.0,1.9
66600082,lh_parstriangularis,5715.0,1657.0,2.779,0.633,0.133,0.035,32.0,2.8
66600082,lh_pericalcarine,2721.0,1438.0,2.114,0.439,0.137,0.034,21.0,3.1
66600082,lh_postcentral,11785.0,4547.0,2.124,0.627,0.125,0.033,83.0,8.3
66600082,lh_posteriorcingulate,4234.0,1352.0,2.628,0.873,0.153,0.038,39.0,2.9
66600082,lh_precentral,15526.0,5082.0,2.628,0.625,0.129,0.035,80.0,9.7
66600082,lh_precuneus,12671.0,4125.0,2.747,0.556,0.128,0.031,71.0,7.1
66600082,lh_rostralanteriorcingulate,3818.0,862.0,3.441,0.684,0.126,0.029,13.0,1.4
66600082,lh_rostralmiddlefrontal,18023.0,5342.0,2.578,0.708,0.151,0.044,126.0,12.4
66600082,lh_superiorfrontal,22922.0,6201.0,2.782,0.786,0.134,0.037,98.0,11.8
66600082,lh_superiorparietal,20358.0,6579.0,2.525,0.62,0.121,0.028,117.0,11.0
66600082,lh_superiortemporal,16400.0,4509.0,2.953,0.659,0.124,0.032,89.0,8.0
66600082,lh_supramarginal,13818.0,3884.0,2.894,0.71,0.135,0.033,82.0,7.0
66600082,lh_frontalpole,1759.0,342.0,3.379,0.768,0.219,0.058,9.0,1.1
66600082,lh_temporalpole,3699.0,551.0,4.058,0.802,0.162,0.048,13.0,1.2
66600082,lh_transversetemporal,1265.0,496.0,2.639,0.384,0.157,0.041,10.0,0.9
66600082,lh_insula,8402.0,2235.0,3.527,0.805,0.131,0.04,34.0,5.4
66600082,rh_bankssts,1997.0,702.0,2.846,0.498,0.096,0.018,6.0,0.9
66600082,rh_caudalanteriorcingulate,1918.0,615.0,2.484,0.9,0.131,0.032,13.0,1.0
66600082,rh_caudalmiddlefrontal,4480.0,1462.0,2.583,0.558,0.108,0.026,22.0,2.2
66600082,rh_cuneus,5002.0,1938.0,2.28,0.57,0.159,0.041,48.0,4.5
66600082,rh_entorhinal,2267.0,403.0,3.461,0.869,0.167,0.053,13.0,1.0
66600082,rh_fusiform,13002.0,3565.0,2.951,0.631,0.136,0.033,69.0,6.6
66600082,rh_inferiorparietal,22179.0,6266.0,2.827,0.681,0.129,0.032,117.0,11.1
66600082,rh_inferiortemporal,12596.0,3110.0,2.999,0.715,0.131,0.032,56.0,5.5
66600082,rh_isthmuscingulate,3497.0,1109.0,2.54,0.879,0.129,0.031,19.0,1.9
66600082,rh_lateraloccipital,15629.0,5643.0,2.32,0.646,0.143,0.037,114.0,12.1
66600082,rh_lateralorbitofrontal,10661.0,2876.0,3.016,0.831,0.153,0.05,72.0,7.5
66600082,rh_lingual,9308.0,3490.0,2.414,0.604,0.153,0.04,69.0,7.7
66600082,rh_medialorbitofrontal,7536.0,2067.0,2.985,0.757,0.153,0.044,56.0,4.9
66600082,rh_middletemporal,13436.0,3362.0,3.039,0.747,0.132,0.033,69.0,7.0
66600082,rh_parahippocampal,2218.0,628.0,2.97,0.69,0.096,0.022,7.0,0.7
66600082,rh_paracentral,4057.0,1307.0,2.564,0.597,0.147,0.044,29.0,3.1
66600082,rh_parsopercularis,3939.0,1250.0,2.61,0.543,0.125,0.036,30.0,2.8
66600082,rh_parsorbitalis,4213.0,861.0,3.137,0.905,0.154,0.041,18.0,1.8
66600082,rh_parstriangularis,5102.0,1450.0,2.663,0.661,0.133,0.036,29.0,3.3
66600082,rh_pericalcarine,3292.0,1763.0,2.014,0.56,0.149,0.04,30.0,4.7
66600082,rh_postcentral,11270.0,4318.0,2.113,0.677,0.139,0.037,93.0,9.3
66600082,rh_posteriorcingulate,4031.0,1258.0,2.648,0.802,0.137,0.033,21.0,2.2
66600082,rh_precentral,13234.0,4473.0,2.443,0.673,0.117,0.027,61.0,7.4
66600082,rh_precuneus,12592.0,3992.0,2.723,0.636,0.131,0.032,72.0,8.0
66600082,rh_rostralanteriorcingulate,2778.0,638.0,3.332,0.856,0.15,0.038,11.0,1.5
66600082,rh_rostralmiddlefrontal,15290.0,5261.0,2.463,0.613,0.143,0.041,122.0,11.8
66600082,rh_superiorfrontal,18752.0,5836.0,2.597,0.71,0.146,0.046,131.0,14.5
66600082,rh_superiorparietal,17768.0,6069.0,2.413,0.585,0.128,0.028,112.0,10.4
66600082,rh_superiortemporal,13508.0,3871.0,2.873,0.63,0.111,0.026,56.0,5.8
66600082,rh_supramarginal,13899.0,4056.0,2.748,0.683,0.134,0.033,85.0,7.8
66600082,rh_frontalpole,1945.0,328.0,3.475,0.744,0.196,0.063,7.0,0.9
66600082,rh_temporalpole,4936.0,620.0,4.022,0.816,0.179,0.05,10.0,1.5
66600082,rh_transversetemporal,1277.0,405.0,2.719,0.336,0.168,0.045,13.0,1.0
66600082,rh_insula,7955.0,2251.0,3.376,0.731,0.121,0.036,34.0,4.4
66600083,lh_bankssts,2861.0,968.0,2.977,0.492,0.085,0.016,5.0,1.0
66600083,lh_caudalanteriorcingulate,2254.0,585.0,2.789,0.93,0.118,0.023,8.0,0.9
66600083,lh_caudalmiddlefrontal,6052.0,1887.0,2.705,0.593,0.116,0.025,24.0,2.9
66600083,lh_cuneus,4168.0,1807.0,2.104,0.695,0.146,0.04,34.0,4.0
66600083,lh_entorhinal,1632.0,346.0,3.548,0.686,0.115,0.038,4.0,0.6
66600083,lh_fusiform,12647.0,3608.0,2.962,0.727,0.126,0.035,69.0,6.8
66600083,lh_inferiorparietal,17624.0,4997.0,2.864,0.633,0.118,0.028,90.0,7.4
66600083,lh_inferiortemporal,11535.0,3001.0,2.919,0.742,0.129,0.031,54.0,4.9
66600083,lh_isthmuscingulate,3295.0,1019.0,2.562,1.07,0.11,0.025,13.0,1.4
66600083,lh_lateraloccipital,13345.0,5438.0,2.222,0.689,0.135,0.036,99.0,11.2
66600083,lh_lateralorbitofrontal,8585.0,2366.0,2.971,0.711,0.139,0.041,46.0,5.4
66600083,lh_lingual,8327.0,3291.0,2.327,0.745,0.144,0.039,62.0,7.3
66600083,lh_medialorbitofrontal,5674.0,1804.0,2.672,0.728,0.148,0.05,43.0,4.4
66600083,lh_middletemporal,13447.0,2964.0,3.243,0.753,0.125,0.031,52.0,4.6
66600083,lh_parahippocampal,2644.0,680.0,3.147,0.674,0.098,0.025,7.0,0.9
66600083,lh_paracentral,3969.0,1235.0,2.801,0.518,0.1,0.023,10.0,1.6
66600083,lh_parsopercularis,6203.0,1751.0,2.906,0.6,0.118,0.027,26.0,2.6
66600083,lh_parsorbitalis,3151.0,669.0,3.163,0.754,0.133,0.033,13.0,0.9
66600083,lh_parstriangularis,5093.0,1420.0,2.878,0.654,0.125,0.031,26.0,2.1
66600083,lh_pericalcarine,2757.0,1736.0,1.842,0.561,0.146,0.04,28.0,4.0
66600083,lh_postcentral,12555.0,4344.0,2.378,0.641,0.115,0.027,65.0,6.4
66600083,lh_posteriorcingulate,4217.0,1262.0,2.776,0.871,0.112,0.025,16.0,1.8
66600083,lh_precentral,15182.0,4901.0,2.647,0.595,0.111,0.026,59.0,7.7
66600083,lh_precuneus,12640.0,3804.0,2.893,0.628,0.12,0.026,57.0,5.6
66600083,lh_rostralanteriorcingulate,2290.0,583.0,2.967,0.75,0.12,0.033,13.0,1.2
66600083,lh_rostralmiddlefrontal,19573.0,5627.0,2.768,0.651,0.13,0.032,109.0,9.9
66600083,lh_superiorfrontal,26931.0,6595.0,3.021,0.754,0.13,0.033,107.0,10.6
66600083,lh_superiorparietal,20463.0,6408.0,2.615,0.607,0.123,0.028,114.0,10.0
66600083,lh_superiortemporal,13448.0,3616.0,2.975,0.69,0.099,0.021,47.0,4.4
66600083,lh_supramarginal,11642.0,3349.0,2.87,0.663,0.119,0.027,51.0,4.8
66600083,lh_frontalpole,1713.0,327.0,3.205,0.945,0.178,0.051,8.0,0.9
66600083,lh_temporalpole,2805.0,513.0,3.715,0.776,0.144,0.04,11.0,0.9
66600083,lh_transversetemporal,1101.0,382.0,2.736,0.535,0.121,0.029,6.0,0.7
66600083,lh_insula,7768.0,2303.0,3.247,0.757,0.123,0.036,39.0,4.5
66600083,rh_bankssts,2632.0,953.0,2.782,0.364,0.09,0.015,7.0,1.0
66600083,rh_caudalanteriorcingulate,2597.0,665.0,3.003,0.866,0.125,0.03,10.0,1.2
66600083,rh_caudalmiddlefrontal,5918.0,1808.0,2.721,0.594,0.13,0.032,29.0,2.8
66600083,rh_cuneus,4105.0,1550.0,2.301,0.577,0.154,0.049,33.0,3.8
66600083,rh_entorhinal,1275.0,244.0,3.606,0.802,0.132,0.042,3.0,0.4
66600083,rh_fusiform,10965.0,3225.0,2.961,0.687,0.127,0.032,58.0,5.4
66600083,rh_inferiorparietal,21253.0,5884.0,2.849,0.694,0.119,0.027,104.0,8.8
66600083,rh_inferiortemporal,10476.0,2747.0,2.948,0.717,0.136,0.036,52.0,5.4
66600083,rh_isthmuscingulate,3364.0,919.0,2.834,1.22,0.128,0.033,16.0,1.6
66600083,rh_lateraloccipital,15236.0,5569.0,2.328,0.752,0.144,0.037,115.0,12.1
66600083,rh_lateralorbitofrontal,8254.0,2347.0,3.001,0.643,0.147,0.043,43.0,5.5
66600083,rh_lingual,8284.0,3243.0,2.384,0.653,0.156,0.041,57.0,6.4
66600083,rh_medialorbitofrontal,6196.0,1856.0,2.773,0.669,0.135,0.043,42.0,4.1
66600083,rh_middletemporal,13201.0,3122.0,3.116,0.718,0.128,0.032,63.0,5.7
66600083,rh_parahippocampal,2397.0,692.0,3.003,0.67,0.096,0.027,8.0,1.0
66600083,rh_paracentral,5403.0,1705.0,2.749,0.51,0.114,0.026,19.0,2.8
66600083,rh_parsopercularis,4167.0,1258.0,2.87,0.445,0.11,0.025,18.0,1.6
66600083,rh_parsorbitalis,4571.0,959.0,3.151,0.839,0.15,0.038,17.0,1.7
66600083,rh_parstriangularis,5182.0,1478.0,2.762,0.65,0.137,0.035,25.0,2.7
66600083,rh_pericalcarine,2966.0,1700.0,1.964,0.547,0.142,0.037,22.0,3.7
66600083,rh_postcentral,12229.0,4151.0,2.394,0.707,0.111,0.024,55.0,5.8
66600083,rh_posteriorcingulate,4099.0,1214.0,2.792,1.014,0.117,0.026,20.0,1.7
66600083,rh_precentral,16237.0,5232.0,2.619,0.619,0.108,0.024,60.0,6.7
66600083,rh_precuneus,12660.0,3749.0,2.885,0.628,0.115,0.025,52.0,5.3
66600083,rh_rostralanteriorcingulate,2132.0,490.0,3.295,0.814,0.108,0.028,5.0,0.7
66600083,rh_rostralmiddlefrontal,18110.0,5117.0,2.632,0.724,0.137,0.035,96.0,10.0
66600083,rh_superiorfrontal,27589.0,6897.0,3.002,0.788,0.132,0.037,121.0,12.2
66600083,rh_superiorparietal,17400.0,5708.0,2.554,0.592,0.116,0.026,92.0,8.4
66600083,rh_superiortemporal,12746.0,3439.0,2.966,0.663,0.101,0.024,56.0,4.8
66600083,rh_supramarginal,11026.0,3155.0,2.87,0.67,0.117,0.027,49.0,4.6
66600083,rh_frontalpole,1819.0,352.0,3.429,0.66,0.197,0.047,10.0,0.8
66600083,rh_temporalpole,3068.0,452.0,3.896,0.777,0.163,0.046,8.0,1.0
66600083,rh_transversetemporal,827.0,342.0,2.306,0.375,0.145,0.038,7.0,0.7
66600083,rh_insula,7969.0,2377.0,3.0,0.848,0.127,0.343,-46.0,5.9
66600084,lh_bankssts,2768.0,959.0,3.027,0.544,0.108,0.019,9.0,1.1
66600084,lh_caudalanteriorcingulate,1805.0,549.0,3.12,0.481,0.134,0.026,12.0,0.7
66600084,lh_caudalmiddlefrontal,5942.0,1913.0,2.684,0.606,0.108,0.026,30.0,3.1
66600084,lh_cuneus,4158.0,1573.0,2.391,0.543,0.155,0.038,41.0,3.5
66600084,lh_entorhinal,1903.0,323.0,3.851,0.684,0.117,0.037,5.0,0.7
